id,text,aspect_category,sentiment_prob
573,Banyak pemimpin agama yang baik. Tapi pelayan warga yang JUJUR BERSIH dan KERJA NYATA cuma <Victory Hand> <Victory Hand> @AhokDjarot #DebatPilkadaDKI,Ahok-Djarot,"[0.95, 0.03, 0.02]"
574,#djarotsupportpersija Luar Biasa #AhokDjarot #BaDjaBeragam,Ahok-Djarot,"[0.9, 0.08, 0.02]"
575,Jangan lupa coblos pemimpin yang pekerja keras <Victory Hand> <Victory Hand> #AhokDjarot #AniesSandi #JakartaPunyaSemua,Ahok-Djarot,"[0.7, 0.2, 0.1]"
576,masih berama dalang enthus #AhokDjarot #AhokDjarotLebihBaik #enthus #salamduajari,Ahok-Djarot,"[0.9, 0.08, 0.02]"
577,#Jelas membawa manfaat untuk umat. Komitmen #AhokDjarot <Victory Hand> <Victory Hand> untuk Umat Islam - https://kask.us/ioQK2 #ForumKaskus via #KASKUS,Ahok-Djarot,"[0.95, 0.03, 0.02]"
578,Haha..kerja nyata #AhokDjarot <Victory Hand> <Victory Hand>,Ahok-Djarot,"[0.85, 0.1, 0.05]"
579,Baju Seragam buat nyoblos sudah siap nih teman-teman... #pilkadadki #ahokdjarot… https://www.instagram.com/p/BS3xZkflwVZ/,Ahok-Djarot,"[0.8, 0.15, 0.05]"
580,#gue2 #kami2 #ahokdjarot #tetapahokdjarot #suarakankebenaran #weedbegoodtogether #katakitaig https://www.instagram.com/p/BS3mqF8lxNP/,Ahok-Djarot,"[0.95, 0.03, 0.02]"
581,karena #AhokDjarot <Victory Hand> <Victory Hand> terbukti berkinerja bagus bersih anti korupsi & memperjuangkan keadilan,Ahok-Djarot,"[0.98, 0.01, 0.01]"
582,Marilah Kemari (@ahokdjarot <Victory Hand> <Victory Hand> disini) cover by Citra & Alain #ahokdjarot #basukidjarot @temanAhok @AhokShow,Ahok-Djarot,"[0.8, 0.15, 0.05]"
583,SAYA 2 <Victory Hand> #AHOKDJAROT #BA2JA (at Toba Dream),Ahok-Djarot,"[0.9, 0.08, 0.02]"
584,Ahok-Djarot <Victory Hand> <Victory Hand> Meroket. #ahok #djarot #ahokdjarot #pilkada #election #pilkadadki2017 #gubernur… https://www.instagram.com/p/BS3diVJBTna/,Ahok-Djarot,"[0.95, 0.03, 0.02]"
585,INI! #Ahok #AhokDjarot,Ahok-Djarot,"[0.8, 0.15, 0.05]"
586,Walaupun banyak cobaan yang menimpa pak ahok mundur 1 langkah maju 1000 langkah untuk menjadikan jakarta lebih maju lagi <Trophy> #ahokdjarot,Ahok-Djarot,"[0.9, 0.08, 0.02]"
587,#AhokDjarot <Victory Hand> <Victory Hand>,Ahok-Djarot,"[0.9, 0.08, 0.02]"
588,jakarta tidak butuh gubernur yang pandai bermain kata2.. jakarta butuh gubernur yang bekerja nyata <Victory Hand> <Victory Hand> #AhokDjarot,Ahok-Djarot,"[0.9, 0.05, 0.05]"
589,Siaran langsung pak Ahok <grining face with smile eye> #ahok #ahokdjarot https://www.instagram.com/p/BS3YHWsgAk7/,Ahok-Djarot,"[0.75, 0.2, 0.05]"
590,Ahok di Net Ahok di ini talkshow #AhokDjarot #JakartaPunyaSemua #temenahok #ahokdjarotmenang #JakartaKece,Ahok-Djarot,"[0.9, 0.08, 0.02]"
591,benar deh ikhlas kok #ahokdjarot tidak jadi gubernur beliau sudah tujukkan cara berdemokrasi dan jadi sosok pemimpin yang berintregitas,Ahok-Djarot,"[0.6, 0.3, 0.1]"
592,Kata babe pilih nomor 2 <Victory Hand> <Victory Hand> <Victory Hand> #ahokdjarot basukibtp @Kebagusan pala Soang https://www.instagram.com/p/BS3SLRFgFVb/,Ahok-Djarot,"[0.9, 0.08, 0.02]"
593,#AhokDjarot hasil kerja nyata hasil kerja sudah banyak yang terselesaikan gak pakai janji2 lagi tinggal meneruskan yang lain <Victory Hand> <FOLDED HANDS> <Fire>,Ahok-Djarot,"[0.95, 0.03, 0.02]"
594,Menjadi cerdas dan berpikir jernih #AhokDjarot #Putaran2Menang,Ahok-Djarot,"[0.85, 0.1, 0.05]"
595,#KawalC6CoblosNo2 kawal #AhokDjarot #Putaran2Menang <Victory Hand> <Victory Hand>,Ahok-Djarot,"[0.95, 0.03, 0.02]"
596,Cuma ahok jarot yang bisa membereskan jakarta karena tahu apa yang dilakukan <FOLDED HANDS> <FOLDED HANDS> .Bukan calon yang cuma ngayal sama jualan kipas.,Ahok-Djarot,"[0.95, 0.03, 0.02]"
597,Begini Program Ahok-Djarot <Victory Hand> <Victory Hand> Ajak Warga Bekerja Baca selengkapnya #Ahok #Ahokdjarot,Ahok-Djarot,"[0.85, 0.1, 0.05]"
598,#JakartaBersuriah ala ustad cang haris.. pilih #AhokDjarot <Victory Hand> jangan lupa No. 2 pilih yang islami asli berakhlaq dan sudah haji.. Haji Djarot,Ahok-Djarot,"[0.9, 0.05, 0.05]"
599,Di hari2 terakhir ini saya usul team pak @basuki_btp bergerak di #JAKARTATIMUR #AhokDjarot #Kami2 untuk sosialisasi ProgramKerja <FOLDED HANDS> <FOLDED HANDS>,Ahok-Djarot,"[0.8, 0.15, 0.05]"
600,<lovered> Nama yang Indah <lovered> Nama masjid baru pemkot Jakarta MASJID RAYA KH HASYIM ASHARI. @nu_online @NahdlatulOelama #AhokDjarot,Ahok-Djarot,"[0.85, 0.1, 0.05]"
601,Lebih baik jadi dosen yang dibanggakan dari pada berharap jadi Gubernur dengan cara yang membohongi rakyat dan diri sendiri. #pilkadadki2017,Anies-Sandi,"[0.05, 0.15, 0.8]"
602,Kalau saya sih malu ngakunya juga @aniesbaswedan ...,Anies-Sandi,"[0.05, 0.1, 0.85]"
603,Kenapa pak @prabowo Berterimakasi pada #FPI setelah @aniesbaswedan @sandiuno Memenangkan #PilkadaDki2017 pengamat politik mana pengamat.,Anies-Sandi,"[0.1, 0.2, 0.7]"
604,Daftar rumah baru di jakarta yang DP nya 0-Rp Kalau gak terealisasi kau tanggung janji kau di akhirat nanti #pilkadaDKI2017 #pathdaily,Anies-Sandi,"[0.05, 0.15, 0.8]"
605,Kalian dijanjikan ini itu sama calon gubenur baru. jangan lupa tagih janjinya Jakarta butuh kerja nyata bukan sekedar janji #pilkada,Anies-Sandi,"[0.1, 0.2, 0.7]"
606,Bagi yang precariat kayak aku ini dp rumah 0% lumayan membantu. Jadi pasti aku tagih! #pilkadadki2017,Anies-Sandi,"[0.5, 0.4, 0.1]"
608,Sedih... Tetap Optimis ya Jakartaku #pilkadaDKI2017,Ahok-Djarot,"[0.1, 0.2, 0.7]"
609,Kalo gitu aku mau tagih program DP 0% dari Anies-Sandi #PilkadaDKI #pilkadadki2017,Anies-Sandi,"[0.1, 0.8, 0.1]"
610,Sabtu kerja&ngobrol tentang #pilkadaDKI ternyata ketua RW di komplek rumah teman saya super maksa warga pilih Anies demi janji 3 Milyar,Anies-Sandi,"[0.05, 0.15, 0.8]"
611,Takut kalah jadi buruan bagi-bagi sembako. Kayanya lebih cocok jadi pegawai bulog kaleee. Colek @kpu_dki @KPU_RI @jokowi #PilkadaDKI2017,Anies-Sandi,"[0.05, 0.15, 0.8]"
612,Jenazah ditolak. Abis solat diusir. Yang dagang di usir. Agama jadi jualannya politik. Mantavvv jiwa Cara lu.. #pilkadadki2017 #pilkada,Anies-Sandi,"[0.05, 0.05, 0.9]"
613,Tapi lawan Ahok sekarang jelas tidak lebih baik malah lebih buruk. Track record kurang komitmen memberantas korupsi nihil. #PilkadaDKI2017,Anies-Sandi,"[0.05, 0.05, 0.9]"
614,Mungkin maksud Anies prostitusi dan perjudian di Kalijodo harus tertata rapih -> http://megapolitan.kompas.com/read/2017/04/15/19414861/ani,Anies-Sandi,"[0.1, 0.2, 0.7]"
615,Ih serem terus nanti bilangnya di pitenah...#Gue2 #BaDjaUntukJakarta #pilkadadki2017,Anies-Sandi,"[0.05, 0.15, 0.8]"
616,Pak @aniesbaswedan sekarang kan lagi masa tenang kok team sukses bapak masih kerja ya? Bagi2 bunga segala lagi #pilkadadki2017,Anies-Sandi,"[0.05, 0.15, 0.8]"
617,Terlalu tidak bisa diaplikasikan program2 paslon 3. Bahkan cenderung tidak bisa nyambung dalam bahasa teknisnya. Sangat prihatin,Anies-Sandi,"[0.05, 0.1, 0.85]"
619,"Anis persis kayak orang jualan sabun wangi dipasar kalau ngomong pinter tapi tidak pernah mandi"" #pilkadadki2017",Anies-Sandi,"[0.05, 0.05, 0.9]"
620,Jika nanti punya pemimpin yang ingkar jangan heran karena pada tuhan pun manusia itu seringkali ingkar!! #pilkadadki2017,Anies-Sandi,"[0.05, 0.15, 0.8]"
661,Kapan nih om @ruhutsitompul potong telinga #AniesSandiDKI1 #AniesSandi #islam @ILC_tvOnenews @aniesbaswedan,Anies-Sandi,"[0.1, 0.8, 0.1]"
662,#AniesSandi mampu beretorika sangat indah DP0% TERNYATA BAYAR 6 BULAN PERTAMA DNG CICILAN LUMAYAN DAN ITU RUMAH SUSUN,Anies-Sandi,"[0.05, 0.15, 0.8]"
663,Anies-Sandi Pimpin Ibu Kota FPI akan Semakin Bertaring http://bit.ly/2p1mdBW #PilkadaDKI #AniesSandi #FPI,Anies-Sandi,"[0.1, 0.2, 0.7]"
664,Sudah Curang Kalah itulah kekalahan yang sangat menyakitkan Tidak bermartabat dan memalukan #politiksembako #pilkadajakarta #AniesSandi,Anies-Sandi,"[0.05, 0.1, 0.85]"
665,DP 0 persen ternyata beda dengan DP 0 rupiah #AniesSandi #QEREN. lha bukannya sama2 0 ?lha 0 persen dari 350jt kan 0 rupiah ?atau beda ?,Anies-Sandi,"[0.05, 0.15, 0.8]"
666,Hanya okee oce #okeoce solusi nya Cuma itu saja,Anies-Sandi,"[0.05, 0.15, 0.8]"
667,Mendapat surga itu tidak semudah tinggal nyoblos #AniesSandi #justsaying,Anies-Sandi,"[0.05, 0.15, 0.8]"
668,Kadang lucu milih #AniesSandi aja kagak tapi nagih minta rumah DP0% situ pada sehat dan waras??,Anies-Sandi,"[0.1, 0.8, 0.1]"
669,Kasihan katanya anti reklamasi tapi kok diteruskan? Ayo dapat berapa uang bapak2 gub & wagub baru jkt? #aniessandi #bullshit #freak,Anies-Sandi,"[0.05, 0.05, 0.9]"
670,Saran untuk #AniesSandi merealisir Transportasi terintegrasi Tiket Rp.5000 seyogianya dibicarakan dengan @PT_TransJakarta & ORGANDA & MTI,Anies-Sandi,"[0.1, 0.8, 0.1]"
671,Menyambut kemenangan #aniessandi bbrp Alumni212 mencukur rambut ramai2 sambil bersolawat Duhâ€¦,Anies-Sandi,"[0.1, 0.8, 0.1]"
672,yang penting janji2 rmh dp 0% n bantuan modal cepat cairkan. Kalo bohong asset2 #AniesSandi hrs dijual untuk rakyat sesuai komitmen,Anies-Sandi,"[0.05, 0.15, 0.8]"
673,Prabowo: Terima Kasih Habib Rizieq https://kumparan.com #PilkadaDKI #AniesSandi #TerimaKasihUlama #TerimaKasihHabib #AllahuAkbar,Anies-Sandi,"[0.7, 0.2, 0.1]"
674,Apa cuma Gue disini yang ngerasa banyak omong kosong dari sebelah pihak? Gak terima kalah? Atau gak terima #AniesSandi menang? #PilkadaDKI,Anies-Sandi,"[0.7, 0.2, 0.1]"
675,AKU titip JAYAKARTA @salimafillah #aniessandi,Anies-Sandi,"[0.8, 0.15, 0.05]"
676,Yang potong payudara/susu jika #AniesSandi menang kira2 gmana ini hahah . Hitz skali wkwkwk pak @basuki_btp ?,Anies-Sandi,"[0.1, 0.8, 0.1]"
677,Prabowo Subianto sebut Amin Rais sebagai Ayatollah Indonesia & Aburizal Bakrie sebagai mentor & arsitek pemenangan #AniesSandi #PilkadaDKI,Anies-Sandi,"[0.7, 0.2, 0.1]"
678,Kasus #AhokPenistaAgama bukan urusan timses #AniesSandi tapi urusan umat Islam sedunia & aparat penegak hukum Indonesia. #PenjarakanAhok!,Ahok-Djarot,"[0.05, 0.05, 0.9]"
679,#AniesSandi menang pendukungnya puji syukur #AhokDjarot kalah pendukungnya nangis.Gak kbayang kalo Anies kalah apa ada aksi2 & demo lagi?,Anies-Sandi,"[0.8, 0.15, 0.05]"
680,Bismillah beli rumah DP 0% awas aja program ga jadi jalan #GubernurBaru #aniessandi,Anies-Sandi,"[0.05, 0.15, 0.8]"
681,Kita mencari PELAYAN MASYARAKAT bukan PEMENANG PILKADA. #AhokDjarot #AniesSandi,Ahok-Djarot,"[0.1, 0.8, 0.1]"
682,Heran baca berita @liputan6dotcom berita #AniesSandi negatif terus pantes portal beritanya sepi melempem. Payah!,Anies-Sandi,"[0.7, 0.2, 0.1]"
683,#AniesSandi berpihak atau tidak adil atau tidak bisa dilihat kok nanti dari titik2 Iklan di DKI. Di dominasi media @Hary_Tanoe atau tidak!,Anies-Sandi,"[0.1, 0.8, 0.1]"
684,Andai saja ahok muslim pasti menang.. #pilkadaDKI #AhokDjarot #AniesSandi,Ahok-Djarot,"[0.7, 0.2, 0.1]"
685,Ente Kafirun nantangin laskar #AniesSandi ??! Kite cari ente !! #JakartaBersyariah https://twitter.com,Anies-Sandi,"[0.05, 0.05, 0.9]"
691,Akun @CangHaris akun provokator & bukan bagian dari timses #AniesSandi. Timeline @CangHaris lebih mencirikan akun Ahokers. Waspadalah!,Anies-Sandi,"[0.1, 0.8, 0.1]"
721,Paslon 3 #aniessandy curang kampanye masuk keluar masuk masjid musolah masa seperti itu kampanye politik pilkada tiap pengajian bagi2 duit,Anies-Sandi,"[0.05, 0.05, 0.9]"
722,DP 0% angsuran 30th itu program yang siap sengsarain cagub 5 periode berikutnya #aniessandy kabur gubenur baru babak belur,Anies-Sandi,"[0.05, 0.05, 0.9]"
723,ditunggu konfirmasinya soal bini muda @aniesbaswedan oleh @RatnaSpaet #okeoce #salambersama #gue2 jangan ngeles ya,Anies-Sandi,"[0.05, 0.05, 0.9]"
724,Fitnah nih Menteri Pendidikan punya binimuda? Duh KW aspal semua @SangPemburu99 @aniesbaswedan @selenakoe Anies sibuk urus istri muda,Anies-Sandi,"[0.05, 0.05, 0.9]"
725,Artis bor sumur ngebor lagi mulai kaku itu tangannya #AnisSandi #OkeOce <OK HAND>,Anies-Sandi,"[0.1, 0.2, 0.7]"
726,Dan nginulpun terdiam <Face Without Mouth> . #dacademy4 Salam #OkeOce #CoblosPecinya,Anies-Sandi,"[0.8, 0.1, 0.1]"
727,Wajah politik santun penuh kata mAnies bertabur wacana dusta dan Sandiwara... #OKEOCE #salambersama #tetapahok #gue2,Anies-Sandi,"[0.05, 0.05, 0.9]"
751,Kami yakin jika pasangan #AniesSandi akan membawa kemajuan dan kesejukan bagi Jakarta. #PilkadaDKI2017,Anies-Sandi,"[0.9, 0.1, 0.0]"
752,#PilkadaDKI2017 KPU: Anies-Sandi unggul di seluruh Jakarta,Anies-Sandi,"[0.85, 0.15, 0.0]"
753,Fahri Harapkan Anies-Sandi Loyal ke Jokowi #PilkadaDKI2017,Anies-Sandi,"[0.1, 0.8, 0.1]"
754,#PilkadaDKI2017 Anies Sandi Gubetnur Baru Selamat Bekerja Semoga amanah dan Istiqomah janji janjinya amien ya robbal allamin,Anies-Sandi,"[0.95, 0.05, 0.0]"
755,Anies Merasa Sudah Menang TKO atas Ahok #PilkadaDKI2017,Anies-Sandi,"[0.9, 0.1, 0.0]"
756,Selamat untuk Pasangan No. 3 Anies- Sandi. #pilkadadki2017 Mari kita tingkatkan persatuan Indonesia..,Anies-Sandi,"[0.9, 0.1, 0.0]"
757,Mari lebih bekerja keras dan semoga dapat mengemban amanah. #AniesSandi #AmanatNasional #PilkadaDKI2017,Anies-Sandi,"[0.8, 0.2, 0.0]"
758,Mayanlah PKS kepala dinas RT @jpnncom: PKS Jamin Anies-Sandi Tak Bedakan Warga Jakarta #PilkadaDKI2017,Anies-Sandi,"[0.7, 0.3, 0.0]"
759,macem2 ya keramaian pilkada dki. ada yang potong nenen ada yang jago ngeles karena ramalan. anyway Selamat pak Anies-Sandi #pilkadadki2017,Anies-Sandi,"[0.85, 0.15, 0.0]"
760,Beliau unggul 58% dalam perhitungan suara Pilgub DKI 2017 versi quick count sejumlah lembaga survei. #AniesSandi #PilkadaDKI2017,Anies-Sandi,"[0.9, 0.1, 0.0]"
761,Udah ya netizen! Tubirnya udah! Anis Sandi kan dah menang nih. Udah. Jangan tubir mulu #pilkadadki2017,Anies-Sandi,"[0.85, 0.15, 0.0]"
762,Jakarta punya gubernur baru selamat dan jangan lupa jalankan janji janji manisnya #pilkadadki2017,Anies-Sandi,"[0.75, 0.25, 0.0]"
763,Selamat dan sukses buat Gubernur dan wakil Gubernur Jakarta yang baru #pilkadajakarta #pilkadadki2017,Anies-Sandi,"[0.95, 0.05, 0.0]"
764,Alhamdulillah #PilkadaDKI2017 keren mancarli: aman lancar terkendali Tks Jakarta sdh berikan hal menarik. Selamat u Gub-Wagub terpilih.,Anies-Sandi,"[0.95, 0.05, 0.0]"
765,Tugas berat menanti mas @aniesbaswedan dan bang @sandiuno . Semoga amanah mewujudkan janji dan keinginan warga Jakarta. #PilkadaDKI2017,Anies-Sandi,"[0.7, 0.3, 0.0]"
766,Enak ya sekarang jadi orang JAKARTA rumah dp 0% kemana2 cuma 5 ribu #pilkadajakarta #pilkadadki2017 #PilkadaDKIJakarta,Anies-Sandi,"[0.85, 0.15, 0.0]"
767,Selamat untuk Pasangan No. 3 Anies- Sandi. #pilkadadki2017 @ Duren Tiga Selatan https://www.instagram.com/p/BTD7zIdFCwC/,Anies-Sandi,"[0.9, 0.1, 0.0]"
768,Selamat @aniesbaswedan @sandiuno @prabowo @Fahrihamzah @fadlizon @HABIBRIZIEQFPI Atas kemenangan #pilkadaDki2017 semoga bs lebih maju DKI,Anies-Sandi,"[0.95, 0.05, 0.0]"
769,Prabowo yakin Anies-Sandi menang http://ow.ly/Iadz30aYrxV #PilkadaDKI2017,Anies-Sandi,"[0.85, 0.15, 0.0]"
770,Selamat Pak Anies-Sandi..Gubernur dan wakil gubenur kami semoga selalu amanah #jakartaelection2017 #pilkadadki2017 @aniesbaswedan @sandiuno,Anies-Sandi,"[0.9, 0.1, 0.0]"
771,Mendengar pidato Anies barusan berharap memang yang menang adalah gubernur baru utk Jakarta lebih baik bukan radikalisme. #PilkadaDKI2017,Anies-Sandi,"[0.7, 0.2, 0.1]"
772,semoga program gubernur terpilih terwujud nyata dan program yg sedang berjalan sesuai harapan #pilkadadki2017,Anies-Sandi,"[0.8, 0.2, 0.0]"
773,Saatnya menerima gubernur baru. Terima kasih kepada gubernur lama. Sudahi perselisihan mari bersatu untuk maju. #pilkadadki2017,Anies-Sandi,"[0.6, 0.4, 0.0]"
774,Akhirnya Jakarta punya gubenur baru. Selamat untuk warga Jakarta. Semoga makin maju aman dan sejahtera. #pilkadadki2017,Anies-Sandi,"[0.9, 0.1, 0.0]"
775,HEY......yang menang jangan sombong yang kalah jangan marah!!! #pilkadadki2017,Anies-Sandi,"[0.1, 0.7, 0.2]"
776,#pilkadadki2017 jika ahok djarot menang mereka tinggal melanjutkan tugas mereka dan jika anis sandi menang mudah-mudahan bisa lebih baik.,Ahok-Djarot,"[0.2, 0.7, 0.1]"
777,Kalo dilihat dari hasil QC sampai jam 14.35 sepertinya yang akan menang Anies-Sandi #pilkadadki2017,Anies-Sandi,"[0.85, 0.15, 0.0]"
778,Selamat buat Anies Sandi yang unggul dalam hitung cepat #pilkadadki2017,Anies-Sandi,"[0.95, 0.05, 0.0]"
779,Sudah memilih yang berpeci #pilkadadki2017 @ Jakarta Pusat(kemayoran) https://www.instagram.com/p/BTDcTtlh6Lb/,Anies-Sandi,"[0.7, 0.3, 0.0]"
780,#PilkadaDKI2017 semoga #AniesGubernurBaru buktikan bahwa jakarta memiliki pesta demokrasi terbaik di Indonesia !!,Anies-Sandi,"[0.85, 0.15, 0.0]"
781,Lantunan Shalawat Iringi Sandiaga Uno dan Keluarga Menuju TPS https://goo.gl/fb/q4Kxjg #seruji #fokus #pilkadadki2017,Anies-Sandi,"[0.1, 0.8, 0.1]"
782,Kalau tidak mau di DUA kan jadilah orang keTIGA #pilkadadki2017 @ Cikini Menteng https://www.instagram.com/p/BTDS6RyjNqJ/,Ahok-Djarot,"[0.05, 0.15, 0.8]"
783,Sandi Yakin Menang Minimal di TPS Sendiri #PilkadaDKI2017,Anies-Sandi,"[0.85, 0.1, 0.05]"
784,Ornamen Betawi Hiasi TPS 28 Tempat Anies Nyoblos. https://goo.gl/FVZA0B #pilkadadki2017 #tps28 @aniesbaswedan,Anies-Sandi,"[0.1, 0.8, 0.1]"
785,Aku asli suku betawi aku akan pilih pemimpin muslim yang akan jadi pemimpin Jakarta #pilkadadki2017 #pilkadajakarta ALLAHUAKBAR 3x !!,Anies-Sandi,"[0.9, 0.05, 0.05]"
786,Anies-Sandi Bakal Upayakan Hal Ini untuk Buruh di Jakarta #AniesSandi #Buruh #Jakarta http://bit.ly/2oXCggA,Anies-Sandi,"[0.6, 0.3, 0.1]"
787,Seneng lihat expresinya #gubernurbarudkijakarta #milad19pks #aniessandi #salambersama https://www.instagram.com/p/BTgLmrBjg68/,Anies-Sandi,"[0.9, 0.05, 0.05]"
788,Unggul di Semua Wilayah #AniesSandi Raih 57 96% http://obsessionnews.com #AniesSandiGubernurKita #AniesSandiWiner #Ahok #AhokDjarot,Anies-Sandi,"[0.95, 0.05, 0.0]"
789,Manfaat #Oposisi Loyalis #Badja Terhadap Gubernur Baru DKI http://obsessionnews.com#Ahok #AhokDjarot #Anies #AniesSandi,Ahok-Djarot,"[0.1, 0.8, 0.1]"
811,Kerinduan ini mencapai klimaksnya akan sosok gubernur Jakarta yang cinta Persija (Insha Allah) Chant #AniesSandi pun bergema di stadion,Anies-Sandi,"[0.9, 0.1, 0.0]"
812,@JktMajuBersama Sambil nunggu hasil resmi KPU. Yuk kawal #AniesSandi & rangkul smua... http://fb.me/W7EoLl8p,Anies-Sandi,"[0.8, 0.2, 0.0]"
813,Silaturahmi bersama teman-teman media yang selama ini mengikuti kegiatan kampanye kami. Terima kasih semuanya! Salam bersama! #AniesSandi,Anies-Sandi,"[0.95, 0.05, 0.0]"
814,Era #AniesSandi pastinya tidak ada lagi ucapan PEMAHAMAN NENEK LOE! ucapan yang ada hanyalah prilaku santun... http://fb.me/24ysSwMOQ,Anies-Sandi,"[0.9, 0.1, 0.0]"
815,Bersama Mas Sugeng pelaku UMKM Gultik. Saya undang ke posko pemenangan. Semoga usaha tambah sukses dan semakin OK-OCE! #AniesSandi #OKOCE,Anies-Sandi,"[0.9, 0.1, 0.0]"
816,#okeoce selalu dihati #pilkadadki,Anies-Sandi,"[0.95, 0.05, 0.0]"
817,Perumahan DP 0% Pemprov Harus Subsidi Rp 52 Juta Per Unit https://goo.gl/GEyUeP #ProgramAniesSandi #JanjiKampanye #AniesSandi,Anies-Sandi,"[0.1, 0.8, 0.1]"
818,Kemenangan #AniesSandi kemenangan warga Jakarta! Umat Islam masih harus terus berjuang menuntut keadilan hukum terhadap #AhokPenistaAgama,Anies-Sandi,"[0.95, 0.05, 0.0]"
818,Kemenangan #AniesSandi kemenangan warga Jakarta! Umat Islam masih harus terus berjuang menuntut keadilan hukum terhadap #AhokPenistaAgama,Ahok-Djarot,"[0.0, 0.05, 0.95]"
819,#ahok #temanahok #aniessandi Teman Ahok Minta Anies-Sandi Harus Lebih Baik dari Ahok http://dlvr.it/Nyqxzd,Anies-Sandi,"[0.4, 0.5, 0.1]"
819,#ahok #temanahok #aniessandi Teman Ahok Minta Anies-Sandi Harus Lebih Baik dari Ahok http://dlvr.it/Nyqxzd,Ahok-Djarot,"[0.1, 0.4, 0.5]"
820,Kemenangan #AniesSandi di #PilkadaDKI putaran ke 2 bukan kemenangan sekelompok orang tetapi kemenangan seluruh warga DKI rakyat Indonesia.,Anies-Sandi,"[0.95, 0.05, 0.0]"
821,2. Semoga @aniesbaswedan @JktMajuBersama @sandiuno melebur semua relawan menjadi RELAWAN JAKARTA yang bersatu!#AniesSandi #menyatukan,Anies-Sandi,"[0.9, 0.1, 0.0]"
822,Cfd bersama sandiaga uno..seru rame & menyehatkan.. #aniessandi #gubernurdkijakarta #okeoceâ€¦ https://www.instagram.com/p/BTNmfVBgqDs/,Anies-Sandi,"[0.9, 0.1, 0.0]"
823,Tim Transisi Anies-Sandi Usulkan Program DP 0% Masuk APBDâ€¦â€¦ https://goo.gl/fb/NxNsv5 #nasional #aniessandi #apbd #dp #masuk #program #t,Anies-Sandi,"[0.1, 0.8, 0.1]"
824,Dahsyat. Tidak Menyesal nyoblos #aniessandi kemarin,Anies-Sandi,"[0.95, 0.05, 0.0]"
825,#AhokDjarot yang menerapkan Open Government & Good Governance dengan triple pasword untuk APBD DKI membantu #AniesSandi merealisasi program!,Ahok-Djarot,"[0.8, 0.2, 0.0]"
825,#AhokDjarot yang menerapkan Open Government & Good Governance dengan triple pasword untuk APBD DKI membantu #AniesSandi merealisasi program!,Anies-Sandi,"[0.7, 0.3, 0.0]"
841,Saya percaya usaha kita tak sia-sia. Teruslah mengemban amanat untuk Jakarta dan warganya. #PANbekerja #AmanatNasional #AniesSandi,Anies-Sandi,"[0.9, 0.1, 0.0]"
842,Salam Saudaraku. Berdasarkan exitpoll Litbang Kompas mayoritas pemilih PAN memilih pasangan Anies-Sandi. #AniesSandi #AmanatNasional,Anies-Sandi,"[0.8, 0.2, 0.0]"
843,maju terus pak HT bersama #AniesSandi jadilah penyejuk dan pemersatu bangsa dan sama2 memajukan jakarta ke yang lebih baik lagi.,Anies-Sandi,"[0.9, 0.1, 0.0]"
844,Mari lebih bekerja keras supaya dapat mengemban amanah. #AniesSandi #AmanatNasional #PilkadaDKI2017,Anies-Sandi,"[0.8, 0.2, 0.0]"
845,Syukur Alhamdulillah kemenangan untuk rakyat Jakarta sudah di depan mata. #AniesSandi #AmanatNasional #PilkadaDKI2017,Anies-Sandi,"[0.9, 0.1, 0.0]"
846,Waaah... #PKSLampung #aniessandi,Anies-Sandi,"[0.8, 0.2, 0.0]"
847,Tidak usah ngawur lah. #AniesSandi berpihak pada pengusaha dan rakyat. Berbeda dengan ahok yang hanya pro pengembang,Anies-Sandi,"[0.8, 0.2, 0.0]"
871,Alesha aja milih no.3.... Masa kita gak...!!! <Smiling Face With Sunglasses> salam 3 jari #aniessandy https://www.instagram.com/p/BS2tr9cgJ_b/,Anies-Sandi,"[0.95, 0.05, 0.0]"
872,#aniessandy #gubenurgur3 <OK HAND> <OK HAND> <OK HAND>,Anies-Sandi,"[0.95, 0.05, 0.0]"
873,... #AniesSandy <OK HAND> untuk Jakarta yang lebih baik ...,Anies-Sandi,"[0.9, 0.1, 0.0]"
874,... Hahaha ... Adjrot Adjrot .... Ada ada aja ... Kehabisan akal ya untuk mengalahkan #AniesSandy kandidat favoritku <lovered> <lovered> ...,Anies-Sandi,"[0.95, 0.05, 0.0]"
875,... #AniesSandy ... Insya Allah menang. Jangan lukai hati Umat Islam kalau sudah menjabat <OK HAND> <OK HAND> <OK HAND> ...,Anies-Sandi,"[0.7, 0.3, 0.0]"
876,@KompasTV sayang #AniesSandy tidak datang kalau datang pasti acaranya tambah keren <OK HAND> <OK HAND> #AhokDjarotDiRosi,Anies-Sandi,"[0.8, 0.2, 0.0]"
877,... Anies memang luar biasa <OK HAND> ... Gubernur rakyat bukan Gubernur pengembang ... #AniesSandy,Anies-Sandi,"[0.95, 0.05, 0.0]"
878,... Ahok dan Najwa bener bener mati kutu dan bingung ... #Anies menjawab semua tudingan dengan ringan dan tepat <SMILING FACE WITH HEART-EYES> <SMILING FACE WITH HEART-EYES> ... #AniesSandy,Ahok-Djarot,"[0.0, 0.05, 0.95]"
879,#garudaindonesia #indonesia #motivator #motivatorindonesia #pembicara #trainer #pelatih #coach #kata2bijak #wisdom #ahokdjarot #aniessandy,Ahok-Djarot,"[0.0, 1.0, 0.0]"
